element,GW,position,price,home,opponent_team,previous_points,points_last_3,points_last_5,minutes_last_3,minutes_last_5,goals_last_3,goals_last_5,assists_last_3,assists_last_5,xg_last_3,xg_last_5,xa_last_3,xa_last_5,xgi_last_3,xgi_last_5,target_points
26,37,DEF,4.2,0,19,0.0,0.0,0.4,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.044000000000000025,0.0
27,37,FWD,4.8,0,8,1.0,1.0,1.2,20.0,28.2,0.0,0.0,0.0,0.0,0.0,0.02799999999999996,0.03666666666666667,0.028000000000000004,0.036666666666666674,0.05600000000000001,1.0
28,37,MID,6.2,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,37,MID,5.2,1,18,0.0,0.6666666666666666,0.4,5.0,3.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.002,0.003333333333333338,0.002,0.0066666666666667035,0.004,1.0
30,37,MID,4.9,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,37,MID,5.1,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,37,DEF,4.4,1,18,6.0,5.666666666666667,4.6,110.0,82.8,0.0,0.0,0.0,0.0,0.013333333333333334,0.02,0.006666666666666662,0.018000000000000006,0.02,0.038,1.0
33,37,MID,4.5,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,37,MID,6.5,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,37,DEF,4.5,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,37,DEF,4.4,1,18,7.0,2.6666666666666665,1.6,66.33333333333333,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.06000000000000001,0.09999999999999998,0.06000000000000001,0.0
37,37,MID,5.0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,37,FWD,5.7,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,37,GK,4.0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,37,DEF,3.9,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,37,MID,5.4,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,37,MID,5.0,1,18,3.0,3.3333333333333335,2.4,117.0,76.0,0.0,0.0,0.0,0.0,0.13999999999999999,0.10200000000000001,0.10666666666666669,0.068,0.24666666666666667,0.16999999999999998,2.0
43,37,DEF,4.0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,37,DEF,4.4,1,18,5.0,4.666666666666667,4.4,120.0,99.0,0.0,0.0,0.0,0.0,0.023333333333333334,0.044,0.0066666666666666576,0.014000000000000002,0.03000000000000001,0.05800000000000001,1.0
45,37,DEF,4.5,1,18,1.0,5.0,5.2,53.666666666666664,68.2,1.0,1.0,0.0,1.0,0.11666666666666665,0.11000000000000001,0.049999999999999996,0.11600000000000002,0.16666666666666666,0.22599999999999998,1.0
46,37,GK,4.0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,37,GK,5.0,1,18,8.0,7.0,5.6,120.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.002,0.0033333333333333335,0.002,-2.0
48,37,MID,5.2,1,18,1.0,3.3333333333333335,3.2,60.0,40.4,0.0,1.0,1.0,1.0,0.14,0.146,0.03333333333333332,0.054000000000000006,0.17333333333333334,0.19999999999999998,3.0
49,37,DEF,4.4,1,18,6.0,2.6666666666666665,3.2,53.0,67.8,0.0,0.0,0.0,0.0,0.013333333333333334,0.036,0.01,0.01,0.023333333333333334,0.046,0.0
50,37,DEF,3.9,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,37,GK,4.5,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52,37,DEF,4.2,1,18,1.0,2.6666666666666665,1.6,66.66666666666667,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.004,0.006666666666666667,0.004,0.0
53,37,MID,5.4,1,18,0.0,2.0,2.0,62.333333333333336,56.0,0.0,0.0,1.0,1.0,0.07666666666666667,0.05800000000000001,0.026666666666666672,0.06,0.10333333333333333,0.118,1.0
54,37,MID,5.7,1,18,6.0,5.333333333333333,6.2,114.66666666666667,103.6,0.0,1.0,2.0,3.0,0.1333333333333334,0.27599999999999997,0.41333333333333333,0.2859999999999999,0.5466666666666667,0.562,1.0
55,37,GK,4.0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,37,DEF,4.0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,37,MID,5.5,1,18,0.0,6.666666666666667,6.4,87.33333333333333,88.4,1.0,1.0,1.0,3.0,0.056666666666666664,0.10400000000000002,0.056666666666666636,0.14200000000000002,0.11333333333333329,0.24600000000000005,1.0
58,37,FWD,9.0,1,18,9.0,7.666666666666667,6.4,85.33333333333333,68.2,2.0,3.0,1.0,1.0,0.33666666666666667,0.258,0.03666666666666667,0.022,0.37333333333333335,0.27999999999999997,2.0
59,37,DEF,4.3,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,37,MID,4.9,0,13,2.0,1.6666666666666667,1.8,85.0,81.0,0.0,0.0,0.0,0.0,0.0,0.08,0.06333333333333334,0.05,0.06333333333333334,0.12999999999999995,3.0
61,37,MID,4.5,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,37,MID,4.9,0,13,1.0,0.6666666666666666,0.6,12.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.04666666666666667,0.036000000000000004,0.04666666666666671,0.036000000000000004,3.0
63,37,MID,4.8,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,37,MID,5.0,0,13,2.0,1.6666666666666667,1.6,66.0,66.6,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.02666666666666667,0.024,0.02666666666666667,0.038,0.0
65,37,FWD,5.4,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,37,MID,5.0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,37,MID,4.5,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,37,DEF,3.9,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,37,FWD,4.5,0,13,1.0,1.0,0.6,2.0,1.2,0.0,0.0,0.0,0.0,0.15333333333333335,0.092,0.0,0.0,0.15333333333333335,0.092,1.0
70,37,DEF,5.3,0,13,2.0,2.0,4.0,89.0,89.4,0.0,0.0,0.0,0.0,0.01,0.006,0.09333333333333334,0.078,0.10333333333333333,0.08399999999999999,6.0
71,37,MID,6.0,0,13,1.0,1.6666666666666667,1.4,60.0,54.0,0.0,0.0,0.0,0.0,0.05333333333333326,0.032,0.03333333333333333,0.05800000000000001,0.08666666666666667,0.08999999999999996,3.0
72,37,DEF,4.4,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,37,GK,4.1,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,37,MID,4.6,0,13,0.0,1.0,1.6,54.333333333333336,64.2,0.0,0.0,0.0,0.0,0.07666666666666667,0.12999999999999998,0.023333333333333334,0.07600000000000001,0.10000000000000002,0.20599999999999996,0.0
75,37,GK,4.0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,37,MID,4.8,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,37,MID,4.7,0,13,0.0,1.3333333333333333,1.4,47.0,50.0,0.0,0.0,0.0,0.0,0.01,0.044,0.08333333333333333,0.10999999999999999,0.09333333333333334,0.154,1.0
78,37,MID,5.7,0,13,2.0,5.0,5.6,66.33333333333333,75.4,1.0,2.0,1.0,1.0,0.10333333333333333,0.11000000000000001,0.04666666666666667,0.06200000000000001,0.15,0.17200000000000001,16.0
79,37,DEF,4.6,0,13,1.0,0.6666666666666666,0.4,6.333333333333333,12.8,0.0,0.0,0.0,0.0,0.01,0.006,0.0,0.0,0.01,0.006,6.0
80,37,MID,4.8,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,37,DEF,4.4,0,13,1.0,0.6666666666666666,2.8,53.0,66.4,0.0,0.0,0.0,0.0,0.0,0.01,0.05000000000000001,0.046,0.05000000000000001,0.05600000000000001,6.0
82,37,FWD,7.3,0,2,0.0,2.0,1.8,22.333333333333332,32.8,1.0,1.0,0.0,0.0,0.08666666666666667,0.14400000000000002,0.0,0.003999999999999995,0.08666666666666674,0.148,7.0
83,37,MID,5.4,0,13,2.0,2.6666666666666665,2.0,66.0,50.4,0.0,0.0,1.0,1.0,0.036666666666666646,0.030000000000000006,0.12,0.08,0.15666666666666665,0.11000000000000001,4.0
84,37,GK,4.4,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,37,DEF,4.4,0,13,1.0,1.6666666666666667,3.0,89.0,80.4,0.0,0.0,0.0,0.0,0.04,0.024,0.02000000000000001,0.022000000000000002,0.06,0.046,11.0
86,37,DEF,4.4,1,9,0.0,0.0,0.6,5.0,21.4,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.003999999999999999,0.0,0.025999999999999995,1.0
87,37,MID,4.4,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,37,DEF,4.6,1,9,8.0,6.666666666666667,5.2,90.0,90.0,0.0,0.0,1.0,2.0,0.0033333333333333335,0.032,0.07999999999999999,0.06799999999999999,0.08333333333333333,0.09999999999999999,2.0
89,37,MID,4.9,1,9,3.0,3.6666666666666665,3.0,82.33333333333333,82.4,0.0,0.0,1.0,1.0,0.04666666666666666,0.031999999999999994,0.22,0.182,0.26666666666666666,0.21400000000000002,2.0
90,37,MID,4.8,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,37,GK,4.5,1,9,9.0,7.666666666666667,5.2,90.0,90.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.002,0.0,0.002,3.0
92,37,DEF,4.3,1,9,0.0,0.3333333333333333,0.4,21.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,37,DEF,4.3,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,37,MID,4.8,1,9,0.0,0.0,0.6,0.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014000000000000012,0.0,0.013999999999999995,0.0
95,37,MID,5.3,1,9,1.0,1.0,1.4,20.666666666666668,17.2,0.0,0.0,0.0,1.0,0.0,0.0,0.08666666666666667,0.08,0.08666666666666667,0.08,1.0
96,37,DEF,3.9,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,37,MID,4.4,1,9,1.0,0.6666666666666666,0.6,2.3333333333333335,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,37,MID,5.0,1,9,3.0,1.6666666666666667,2.4,71.66666666666667,76.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07333333333333329,0.076,0.07333333333333326,0.07600000000000004,2.0
99,37,MID,8.3,1,9,6.0,4.333333333333333,6.6,90.0,90.0,0.0,2.0,2.0,3.0,0.14333333333333328,0.20600000000000004,0.17999999999999997,0.284,0.3233333333333334,0.49000000000000005,8.0
100,37,DEF,4.2,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,37,MID,4.8,1,9,2.0,3.0,3.4,90.0,90.0,0.0,1.0,1.0,1.0,0.09666666666666668,0.146,0.10666666666666669,0.074,0.20333333333333334,0.21999999999999997,8.0
102,37,MID,4.9,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,37,MID,4.5,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,37,DEF,4.4,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,37,DEF,4.3,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,37,MID,5.2,1,9,11.0,11.0,7.2,69.66666666666667,77.0,4.0,4.0,0.0,0.0,0.6699999999999999,0.472,0.04666666666666667,0.05,0.7166666666666668,0.522,2.0
107,37,FWD,5.9,1,9,1.0,0.6666666666666666,0.4,4.666666666666667,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.002,0.0033333333333333335,0.002,1.0
108,37,FWD,7.3,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,37,GK,3.9,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,37,FWD,6.8,1,9,1.0,5.0,7.0,90.0,90.0,2.0,4.0,0.0,1.0,0.7466666666666667,0.592,0.03,0.028000000000000004,0.7766666666666665,0.62,1.0
111,37,MID,4.3,1,9,2.0,2.0,1.6,82.33333333333333,68.6,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999999,0.064,0.09999999999999999,0.064,2.0
112,37,DEF,4.5,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,37,MID,5.1,1,12,4.0,3.0,3.0,53.333333333333336,48.4,0.0,0.0,1.0,2.0,0.03,0.13,0.02333333333333333,0.098,0.05333333333333337,0.22799999999999992,1.0
114,37,MID,4.5,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,37,MID,5.0,1,12,3.0,5.0,3.8,86.0,84.8,1.0,1.0,0.0,0.0,0.013333333333333334,0.008,0.013333333333333334,0.02,0.02666666666666667,0.027999999999999997,2.0
116,37,DEF,4.0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,37,MID,4.5,1,10,7.0,2.6666666666666665,1.8,24.666666666666668,20.6,1.0,1.0,0.0,0.0,0.06333333333333334,0.072,0.006666666666666667,0.012,0.07,0.084,1.0
118,37,MID,4.5,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,37,MID,4.9,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,37,DEF,4.2,1,12,0.0,1.0,0.6,60.0,72.0,0.0,0.0,0.0,0.0,0.04000000000000001,0.024,0.006666666666666685,0.07000000000000002,0.04666666666666669,0.09400000000000001,0.0
121,37,MID,5.4,0,11,2.0,4.333333333333333,5.4,83.33333333333333,74.0,1.0,2.0,0.0,1.0,0.12666666666666668,0.174,0.016666666666666666,0.078,0.14333333333333334,0.252,0.0
122,37,DEF,4.9,1,12,7.0,3.3333333333333335,1.8,90.0,90.0,0.0,0.0,0.0,0.0,0.11,0.06599999999999999,0.026666666666666675,0.072,0.1366666666666667,0.13799999999999998,0.0
123,37,FWD,5.5,1,16,0.0,0.3333333333333333,0.4,3.3333333333333335,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,37,MID,5.0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,37,MID,6.5,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,37,MID,4.9,1,12,1.0,2.6666666666666665,3.0,50.0,66.0,0.0,0.0,1.0,2.0,0.01,0.016,0.030000000000000016,0.026000000000000002,0.039999999999999994,0.042,15.0
127,37,MID,5.0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,37,DEF,4.3,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
129,37,FWD,5.5,1,12,0.0,0.0,2.4,0.0,30.0,0.0,2.0,0.0,0.0,0.0,0.35,0.0,0.088,0.0,0.438,0.0
130,37,MID,4.5,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,37,DEF,4.4,1,12,1.0,0.6666666666666666,0.4,31.333333333333332,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.09000000000000001,0.054000000000000006,0.09000000000000001,0.054000000000000006,0.0
132,37,MID,6.5,1,12,0.0,0.6666666666666666,0.8,20.333333333333332,21.2,0.0,0.0,0.0,0.0,0.006666666666666667,0.004,0.006666666666666665,0.036,0.013333333333333334,0.04,0.0
133,37,MID,4.5,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,37,MID,5.0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
135,37,MID,4.8,1,12,3.0,4.333333333333333,3.4,65.66666666666667,66.0,1.0,1.0,0.0,0.0,0.08999999999999997,0.136,0.03,0.13800000000000004,0.12000000000000001,0.27399999999999997,2.0
136,37,MID,6.3,1,12,1.0,2.3333333333333335,2.6,12.666666666666666,12.6,1.0,2.0,0.0,0.0,0.17333333333333334,0.246,0.0,0.002,0.17333333333333334,0.24799999999999994,4.0
137,37,MID,4.4,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,37,FWD,4.5,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,37,DEF,4.0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,37,MID,4.4,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,37,MID,4.9,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,37,GK,4.0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,37,FWD,5.5,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,37,DEF,4.5,1,12,7.0,3.0,1.6,60.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333333333333315,0.012,0.0033333333333333335,0.012,2.0
145,37,DEF,4.3,1,12,0.0,0.3333333333333333,0.2,7.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,37,GK,4.6,1,12,8.0,4.0,3.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
147,37,DEF,4.3,1,12,8.0,2.6666666666666665,1.6,30.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.002,0.0033333333333333335,0.002,5.0
148,37,FWD,5.5,1,12,9.0,4.0,3.8,90.0,87.2,1.0,2.0,0.0,0.0,0.2899999999999999,0.34600000000000003,0.020000000000000018,0.026000000000000002,0.31,0.37200000000000005,0.0
149,37,MID,4.7,1,12,5.0,3.3333333333333335,3.2,77.66666666666667,64.2,0.0,0.0,2.0,3.0,0.06999999999999999,0.041999999999999996,0.05333333333333334,0.098,0.12333333333333334,0.14,2.0
150,37,MID,4.5,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,37,MID,4.5,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,37,GK,4.6,0,13,2.0,2.6666666666666665,5.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.002,0.0033333333333333335,0.002,6.0
153,37,DEF,4.2,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,37,GK,3.9,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,37,GK,3.9,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,37,FWD,5.3,1,17,0.0,0.0,0.8,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.004,0.0
157,37,MID,4.9,1,14,2.0,3.6666666666666665,2.8,90.0,90.0,0.0,0.0,1.0,1.0,0.02,0.03200000000000001,0.026666666666666703,0.044,0.046666666666666655,0.076,2.0
158,37,MID,4.4,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,37,DEF,4.4,1,14,2.0,4.0,3.0,84.66666666666667,86.8,0.0,0.0,0.0,0.0,0.016666666666666666,0.10799999999999998,0.006666666666666667,0.012,0.02333333333333333,0.12,0.0
160,37,DEF,4.6,1,20,1.0,0.3333333333333333,0.6,9.666666666666666,16.6,0.0,0.0,0.0,0.0,0.0,0.006,0.16,0.096,0.16,0.10200000000000001,0.0
161,37,MID,4.7,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,37,DEF,4.4,1,14,0.0,2.6666666666666665,2.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0033333333333333335,0.018,0.003333333333333315,0.13799999999999998,15.0
163,37,DEF,5.4,1,14,1.0,3.0,2.2,90.0,90.0,0.0,0.0,0.0,0.0,0.13999999999999999,0.1,0.049999999999999996,0.074,0.18999999999999997,0.174,8.0
164,37,FWD,5.4,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,37,FWD,4.9,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,37,MID,5.5,1,14,0.0,0.3333333333333333,0.2,0.3333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
167,37,DEF,4.2,1,18,0.0,0.3333333333333333,0.6,9.666666666666666,23.8,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.002,0.0,0.003999999999999999,0.0
168,37,MID,4.7,1,14,1.0,5.333333333333333,4.6,89.0,89.4,1.0,1.0,1.0,2.0,0.24333333333333337,0.192,0.05999999999999996,0.20600000000000002,0.30333333333333334,0.398,3.0
169,37,MID,5.9,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,37,DEF,4.0,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,37,DEF,4.9,1,14,1.0,0.6666666666666666,0.8,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0040000000000000105,0.03333333333333334,0.06999999999999999,0.03333333333333333,0.074,1.0
172,37,DEF,4.8,1,14,1.0,1.0,0.8,23.333333333333332,23.0,0.0,0.0,0.0,0.0,0.03666666666666667,0.028000000000000004,0.006666666666666667,0.012,0.043333333333333335,0.040000000000000015,6.0
173,37,MID,4.3,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,37,MID,4.5,1,14,2.0,2.6666666666666665,1.6,72.33333333333333,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333333333334,0.014000000000000002,0.023333333333333334,0.014000000000000002,1.0
175,37,FWD,6.3,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,37,DEF,4.5,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,37,MID,6.0,1,14,1.0,2.0,2.4,70.66666666666667,64.8,0.0,0.0,0.0,1.0,0.39666666666666667,0.2879999999999999,0.08333333333333331,0.10200000000000001,0.48,0.38999999999999996,3.0
178,37,FWD,4.7,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,37,MID,6.1,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
